Index,Height(Inches),Weight(Pounds),Standardize,,,,Average,Stdev.P,,,,,
16056,68.97866,124.9344,-0.183953598,,,,,,,,,,
16057,67.76261,112.8224,-1.222659425,,,,,,,,,,
16058,66.49068,124.7065,-0.203497939,,,,,,,,,,
16059,64.95423,93.85997,-2.848847217,,,,,,,,,,
16060,67.37242,132.68,0.48029672,,,,,,,,,,
16061,71.21076,136.9751,0.848637655,,,,,,,,,,
16062,69.7826,130.0858,0.25782226,,,,,,,,,,
16063,69.90597,139.7374,1.085528103,,,,,,,,,,
16064,70.10361,151.6632,2.108265714,,,,,,,,,,
16065,68.52806,128.6134,0.131551582,,,,,,,,,,
16066,67.44755,124.6756,-0.206147874,,,,,,,,,,
16067,68.69408,121.506,-0.477967721,,,,,,,,,,
16068,68.10934,131.7102,0.397128217,,,,,,,,,,
16069,67.69214,116.534,-0.904358521,,,,,,,,,,
16070,67.63227,116.31,-0.923568404,,,,,,,,,,
16071,64.61927,121.4863,-0.479657162,,,,,,,,,,
16072,67.29108,124.9753,-0.180446079,,,,,,,,,,
16073,69.87057,140.744,1.171852515,,,,,,,,,,
16074,67.21068,135.6258,0.732923836,,,,,,,,,,
16075,67.51395,106.5245,-1.762757297,,,,,,,,,,
16076,66.91739,120.4203,-0.571075624,,,,,,,,,,
16077,69.39064,147.6976,1.768182175,,,,,,,,,,
16078,68.90895,136.3169,0.792191471,,,,,,,,,,
16079,67.95984,113.1916,-1.190997421,,,,,,,,,,
16080,67.44107,126.8993,-0.015446904,,,,,,,,,,
16081,68.93723,131.1289,0.347276855,,,,,,,,,,
16082,68.20281,138.466,0.976494864,,,,,,,,,,
16083,66.81433,120.1186,-0.596948935,,,,,,,,,,
16084,69.65587,127.9894,0.078038336,,,,,,,,,,
16085,69.37795,136.1519,0.778041334,,,,,,,,,,
16086,69.82831,123.4697,-0.309563937,,,,,,,,,,
16087,65.75387,112.9789,-1.209238234,,,,,,,,,,
16088,65.7493,123.9453,-0.268777238,,,,,,,,,,
16089,65.71657,131.5604,0.384281608,,,,,,,,,,
16090,67.83512,131.2806,0.360286405,,,,,,,,,,
16091,69.31119,135.1037,0.688149372,,,,,,,,,,
16092,67.7191,120.699,-0.547174755,,,,,,,,,,
16093,66.34019,109.6276,-1.496640384,,,,,,,,,,
16094,67.49858,120.7825,-0.540013928,,,,,,,,,,
16095,67.31243,126.4223,-0.056353664,,,,,,,,,,
16096,69.86285,134.3626,0.624593816,,,,,,,,,,
16097,65.53745,123.5052,-0.306519513,,,,,,,,,,
16098,64.59321,115.3473,-1.006128023,,,,,,,,,,
16099,70.94415,137.818,0.920923416,,,,,,,,,,
16100,65.10856,142.4697,1.319845798,,,,,,,,,,
16101,65.90327,121.5589,-0.473431101,,,,,,,,,,
16102,68.98332,130.488,0.292314292,,,,,,,,,,
16103,71.82366,157.4164,2.601650982,,,,,,,,,,
16104,64.24852,126.0415,-0.089010465,,,,,,,,,,
16105,70.8681,147.1265,1.719205549,,,,,,,,,,
16106,66.96278,135.505,0.72256422,,,,,,,,,,
16107,66.12878,129.3979,0.198829052,,,,,,,,,,
16108,71.94824,136.8933,0.841622617,,,,,,,,,,
16109,65.07127,108.6386,-1.581455449,,,,,,,,,,
16110,69.67868,126.0584,-0.087561148,,,,,,,,,,
16111,64.74361,114.9174,-1.042995562,,,,,,,,,,
16112,69.15274,125.9758,-0.094644793,,,,,,,,,,
16113,67.27984,109.7412,-1.486898229,,,,,,,,,,
16114,67.47621,121.506,-0.477967721,,,,,,,,,,
16115,69.72662,139.0893,1.029948079,,,,,,,,,,
16116,70.1707,111.1782,-1.363663398,,,,,,,,,,
16117,66.61857,128.6381,0.133669814,,,,,,,,,,
16118,67.53201,126.1899,-0.076283918,,,,,,,,,,
16119,66.70138,122.2916,-0.410595916,,,,,,,,,,
16120,67.70153,133.0479,0.511847238,,,,,,,,,,
16121,69.13985,127.8006,0.061847148,,,,,,,,,,
16122,68.40056,133.3174,0.534959129,,,,,,,,,,
16123,67.09034,116.1753,-0.935120062,,,,,,,,,,
16124,64.56582,101.6407,-2.181584206,,,,,,,,,,
16125,65.83884,112.2939,-1.267982743,,,,,,,,,,
16126,67.8546,120.8841,-0.531300874,,,,,,,,,,
16127,67.56548,164.5865,3.216547337,,,,,,,,,,
16128,68.95006,150.9348,2.04579929,,,,,,,,,,
16129,66.88926,127.4484,0.031643038,,,,,,,,,,
16130,63.7295,119.2318,-0.67299949,,,,,,,,,,
16131,67.57752,139.8852,1.098203195,,,,,,,,,,
16132,69.1283,117.7473,-0.800307846,,,,,,,,,,
16133,68.01587,112.7753,-1.226698646,,,,,,,,,,
16134,67.06685,117.2326,-0.844447698,,,,,,,,,,
16135,70.64588,108.4964,-1.593650294,,,,,,,,,,
16136,68.04523,125.317,-0.151142431,,,,,,,,,,
16137,65.18191,122.3296,-0.407337097,,,,,,,,,,
16138,67.95231,125.4864,-0.136614957,,,,,,,,,,
16139,69.25011,141.4465,1.232097796,,,,,,,,,,
16140,65.96393,140.1776,1.123278953,,,,,,,,,,
16141,67.5947,115.7894,-0.968214231,,,,,,,,,,
16142,71.04171,124.8506,-0.191140152,,,,,,,,,,
16143,67.77341,118.673,-0.720921288,,,,,,,,,,
16144,69.13759,140.5952,1.159091664,,,,,,,,,,
16145,66.80684,118.2042,-0.76112483,,,,,,,,,,
16146,74.47517,130.9092,0.328435733,,,,,,,,,,
16147,68.0331,139.2995,1.047974496,,,,,,,,,,
16148,68.0644,122.5887,-0.385117094,,,,,,,,,,
16149,70.12434,135.7782,0.745993417,,,,,,,,,,
16150,66.81391,114.3368,-1.092786893,,,,,,,,,,
16151,69.99107,145.8768,1.612033267,,,,,,,,,,
16152,68.46712,123.8385,-0.277936236,,,,,,,,,,
16153,65.36962,119.4041,-0.658223317,,,,,,,,,,
16154,66.36395,118.9485,-0.697294847,,,,,,,,,,
16155,65.26932,120.7947,-0.538967676,,,,,,,,,,
16156,67.70041,133.7415,0.571329269,,,,,,,,,,
16157,65.96714,117.3999,-0.830100316,,,,,,,,,,
16158,66.02222,135.7149,0.74056491,,,,,,,,,,
16159,70.2321,135.7227,0.741233826,,,,,,,,,,
16160,68.38172,131.2653,0.358974302,,,,,,,,,,
16161,69.64098,145.0634,1.542277379,,,,,,,,,,
16162,67.28414,99.15936,-2.394379972,,,,,,,,,,
16163,69.58655,151.417,2.087151994,,,,,,,,,,
16164,65.99345,109.9817,-1.466273332,,,,,,,,,,
16165,65.25013,125.8024,-0.109515301,,,,,,,,,,
16166,67.79735,119.3893,-0.659492541,,,,,,,,,,
16167,70.76063,149.9261,1.959294785,,,,,,,,,,
16168,66.54695,107.2944,-1.6967319,,,,,,,,,,
16169,69.24477,141.3338,1.222432824,,,,,,,,,,
16170,67.45018,151.1216,2.061818961,,,,,,,,,,
16171,68.89261,136.2221,0.784061574,,,,,,,,,,
16172,68.01896,133.4202,0.543775093,,,,,,,,,,
16173,68.55845,127.7299,0.055784029,,,,,,,,,,
16174,67.35986,117.0648,-0.858837959,,,,,,,,,,
16175,71.41989,131.9403,0.416861226,,,,,,,,,,
16176,68.12119,134.7049,0.653948919,,,,,,,,,,
16177,63.85395,117.3799,-0.831815485,,,,,,,,,,
16178,69.21935,113.3789,-1.174934871,,,,,,,,,,
16179,70.98516,134.2274,0.612999279,,,,,,,,,,
16180,67.06622,112.0892,-1.285537489,,,,,,,,,,
16181,68.33204,143.2136,1.383641477,,,,,,,,,,
16182,68.07284,117.0658,-0.8587522,,,,,,,,,,
16183,64.26234,117.8436,-0.792049311,,,,,,,,,,
16184,67.0604,133.9787,0.591671164,,,,,,,,,,
16185,67.00242,109.9566,-1.468425868,,,,,,,,,,
16186,66.31913,122.8827,-0.359904122,,,,,,,,,,
16187,70.46814,130.5875,0.300847253,,,,,,,,,,
16188,64.43246,119.6113,-0.640454175,,,,,,,,,,
16189,68.4489,132.9983,0.507593621,,,,,,,,,,
16190,66.65345,116.5059,-0.906768332,,,,,,,,,,
16191,65.46283,128.9968,0.164431355,,,,,,,,,,
16192,67.0748,131.4424,0.374162116,,,,,,,,,,
16193,66.19921,107.072,-1.715804569,,,,,,,,,,
16194,68.7179,114.1472,-1.109046687,,,,,,,,,,
16195,66.31607,114.3084,-1.095222432,,,,,,,,,,
16196,66.64692,120.2193,-0.588313063,,,,,,,,,,
16197,69.25969,130.928,0.330047991,,,,,,,,,,
16198,67.45099,127.3075,0.019559678,,,,,,,,,,
16199,64.42715,93.77605,-2.856044062,,,,,,,,,,
16200,65.53849,142.5842,1.329665136,,,,,,,,,,
16201,66.89782,124.9394,-0.183524806,,,,,,,,,,
16202,70.67184,144.1236,1.461681628,,,,,,,,,,
16203,67.93222,132.3346,0.450675766,,,,,,,,,,
16204,66.92724,125.4446,-0.140199659,,,,,,,,,,
16205,66.53067,109.4724,-1.509950089,,,,,,,,,,
16206,69.31518,120.3775,-0.574746083,,,,,,,,,,
16207,70.82934,131.3445,0.365766367,,,,,,,,,,
16208,66.16717,114.8612,-1.047815185,,,,,,,,,,
16209,69.87971,117.8718,-0.789630924,,,,,,,,,,
16210,65.03428,99.61482,-2.355320448,,,,,,,,,,
16211,69.47601,143.0517,1.369757191,,,,,,,,,,
16212,67.9457,118.4858,-0.736975262,,,,,,,,,,
16213,69.66532,137.5848,0.900924555,,,,,,,,,,
16214,69.81227,140.3692,1.139710264,,,,,,,,,,
16215,64.61603,113.1176,-1.197343543,,,,,,,,,,
16216,68.70534,122.9617,-0.353129208,,,,,,,,,,
16217,67.86034,116.6122,-0.897652214,,,,,,,,,,
16218,64.56665,109.1744,-1.535506094,,,,,,,,,,
16219,67.55567,134.4666,0.63351269,,,,,,,,,,
16220,68.56515,143.9649,1.448071769,,,,,,,,,,
16221,66.91835,129.4116,0.200003942,,,,,,,,,,
16222,72.41732,134.7621,0.6588543,,,,,,,,,,
16223,71.08753,135.5392,0.725497158,,,,,,,,,,
16224,63.93158,106.8868,-1.731687026,,,,,,,,,,
16225,68.00087,134.7445,0.657344952,,,,,,,,,,
16226,66.42765,120.6609,-0.550442151,,,,,,,,,,
16227,68.58748,124.3152,-0.237055204,,,,,,,,,,
16228,68.73243,148.0622,1.79944969,,,,,,,,,,
16229,67.08349,127.3686,0.024799517,,,,,,,,,,
16230,69.95792,126.6491,-0.036903657,,,,,,,,,,
16231,69.72909,121.2628,-0.498824166,,,,,,,,,,
16232,69.26196,138.9057,1.014202835,,,,,,,,,,
16233,66.69,128.5966,0.130110841,,,,,,,,,,
16234,70.36077,142.2321,1.299469601,,,,,,,,,,
16235,67.46372,124.3689,-0.232449977,,,,,,,,,,
16236,68.5373,121.8393,-0.449384444,,,,,,,,,,
16237,67.50827,122.1101,-0.426161067,,,,,,,,,,
16238,65.75245,120.3636,-0.575938125,,,,,,,,,,
16239,66.74609,129.2159,0.183221022,,,,,,,,,,
16240,72.21651,139.8698,1.096882516,,,,,,,,,,
16241,66.94817,107.6458,-1.666596395,,,,,,,,,,
16242,67.49868,157.1014,2.574637084,,,,,,,,,,
16243,68.42975,147.8209,1.778756186,,,,,,,,,,
16244,68.52518,119.6524,-0.636929504,,,,,,,,,,
16245,66.78274,118.6653,-0.721581628,,,,,,,,,,
16246,64.79988,121.5981,-0.470069372,,,,,,,,,,
16247,70.23712,136.9404,0.845661838,,,,,,,,,,
16248,73.10806,140.7235,1.170094468,,,,,,,,,,
16249,66.2469,112.0223,-1.291274727,,,,,,,,,,
16250,67.16625,118.2065,-0.760927585,,,,,,,,,,
16251,69.34644,125.3572,-0.147694943,,,,,,,,,,
16252,64.6456,121.8469,-0.44873268,,,,,,,,,,
16253,68.87184,120.4789,-0.566050181,,,,,,,,,,
16254,66.36918,123.2573,-0.327779023,,,,,,,,,,
16255,71.20713,119.6618,-0.636123375,,,,,,,,,,
16256,70.73217,138.1571,0.950004092,,,,,,,,,,
16257,68.33913,111.1084,-1.369649335,,,,,,,,,,
16258,67.79893,137.6869,0.909680489,,,,,,,,,,
16259,65.85082,134.2529,0.615186119,,,,,,,,,,
16260,68.60721,144.9214,1.530099685,,,,,,,,,,
16261,68.04752,121.127,-0.510470157,,,,,,,,,,
16262,67.92398,140.6038,1.159829186,,,,,,,,,,
16263,66.91439,119.9645,-0.610164306,,,,,,,,,,
16264,64.70896,118.9869,-0.694001724,,,,,,,,,,
16265,70.77016,120.547,-0.560210033,,,,,,,,,,
16266,67.3468,121.395,-0.487486904,,,,,,,,,,
16267,64.86953,109.9266,-1.47099862,,,,,,,,,,
16268,64.19615,122.1719,-0.420861198,,,,,,,,,,
16269,68.42556,129.0887,0.172312553,,,,,,,,,,
16270,67.23216,127.4021,0.027672423,,,,,,,,,,
16271,69.29292,140.8615,1.181929128,,,,,,,,,,
16272,66.12768,124.4191,-0.228144905,,,,,,,,,,
16273,67.15976,135.3002,0.705000899,,,,,,,,,,
16274,68.92731,129.8894,0.240979309,,,,,,,,,,
16275,70.35575,126.1017,-0.083847809,,,,,,,,,,
16276,66.56554,131.7885,0.4038431,,,,,,,,,,
16277,70.41469,133.3264,0.535730955,,,,,,,,,,
16278,66.30858,132.2852,0.446439301,,,,,,,,,,
16279,64.92028,123.1736,-0.334957001,,,,,,,,,,
16280,68.38333,120.7131,-0.545965562,,,,,,,,,,
16281,66.60948,128.4356,0.116303737,,,,,,,,,,
16282,67.74654,132.4136,0.457450681,,,,,,,,,,
16283,67.76365,120.8272,-0.536180528,,,,,,,,,,
16284,67.826,133.2988,0.533364023,,,,,,,,,,
16285,68.81311,130.7308,0.313136433,,,,,,,,,,
16286,69.31322,137.2461,0.871878183,,,,,,,,,,
16287,62.99079,128.0345,0.08190604,,,,,,,,,,
16288,68.01395,127.4918,0.035364952,,,,,,,,,,
16289,67.88325,128.8534,0.1521336,,,,,,,,,,
16290,64.34993,116.5172,-0.905799262,,,,,,,,,,
16291,69.17264,121.2414,-0.500659395,,,,,,,,,,
16292,65.01635,112.8708,-1.218508718,,,,,,,,,,
16293,69.49107,134.9546,0.675362793,,,,,,,,,,
16294,71.6126,140.2298,1.127755542,,,,,,,,,,
16295,68.13264,120.655,-0.550948125,,,,,,,,,,
16296,71.05107,146.4425,1.660546798,,,,,,,,,,
16297,69.16088,137.6839,0.909423214,,,,,,,,,,
16298,70.64956,136.3774,0.797379855,,,,,,,,,,
16299,68.2516,122.4347,-0.398323888,,,,,,,,,,
16300,65.20641,111.7598,-1.313786308,,,,,,,,,,
16301,69.1875,100.505,-2.278980029,,,,,,,,,,
16302,68.26068,121.9934,-0.436169073,,,,,,,,,,
16303,69.44096,127.7445,0.057036102,,,,,,,,,,
16304,66.8189,128.3391,0.108028051,,,,,,,,,,
16305,68.97099,122.6575,-0.379216915,,,,,,,,,,
16306,70.46407,136.6546,0.821152085,,,,,,,,,,
16307,70.04348,137.2425,0.871569453,,,,,,,,,,
16308,67.31087,141.1151,1.20367746,,,,,,,,,,
16309,69.03446,119.7233,-0.630849233,,,,,,,,,,
16310,67.49014,112.3328,-1.264646741,,,,,,,,,,
16311,67.33983,119.2277,-0.6733511,,,,,,,,,,
16312,72.06505,133.0291,0.51023498,,,,,,,,,,
16313,68.44578,134.0888,0.601113164,,,,,,,,,,
16314,70.93858,151.7394,2.114800505,,,,,,,,,,
16315,65.99061,100.1656,-2.308086432,,,,,,,,,,
16316,65.69995,129.2969,0.190167453,,,,,,,,,,
16317,67.88781,123.7831,-0.282687252,,,,,,,,,,
16318,68.71714,130.7432,0.314199837,,,,,,,,,,
16319,70.58546,130.0892,0.258113839,,,,,,,,,,
16320,70.50692,132.8177,0.492105653,,,,,,,,,,
16321,64.89796,112.7778,-1.22648425,,,,,,,,,,
16322,68.03452,119.2309,-0.673076673,,,,,,,,,,
16323,68.37598,142.8062,1.348703502,,,,,,,,,,
16324,65.31335,109.2026,-1.533087707,,,,,,,,,,
16325,64.68155,110.3814,-1.431995697,,,,,,,,,,
16326,67.81472,130.8844,0.326308924,,,,,,,,,,
16327,68.72087,134.8805,0.669008095,,,,,,,,,,
16328,66.31745,112.7879,-1.22561809,,,,,,,,,,
16329,64.69964,128.1228,0.089478507,,,,,,,,,,
16330,63.19011,97.85324,-2.506390742,,,,,,,,,,
16331,67.04974,123.1772,-0.334648271,,,,,,,,,,
16332,69.77631,133.7446,0.57159512,,,,,,,,,,
16333,71.20739,122.73,-0.372999431,,,,,,,,,,
16334,70.1551,122.5107,-0.391806249,,,,,,,,,,
16335,70.25528,114.2026,-1.104295671,,,,,,,,,,
16336,68.26686,131.6032,0.387952067,,,,,,,,,,
16337,68.34684,141.2898,1.218659454,,,,,,,,,,
16338,70.30878,140.619,1.161132714,,,,,,,,,,
16339,67.08135,110.5151,-1.420529798,,,,,,,,,,
16340,70.55462,140.4344,1.145301712,,,,,,,,,,
16341,68.8199,130.0868,0.257908019,,,,,,,,,,
16342,66.44443,126.4245,-0.056164996,,,,,,,,,,
16343,67.62411,130.7663,0.316180856,,,,,,,,,,
16344,69.99611,135.4407,0.717049955,,,,,,,,,,
16345,70.85949,146.443,1.660589677,,,,,,,,,,
16346,67.22633,127.3791,0.02569998,,,,,,,,,,
16347,65.79897,109.5994,-1.499058771,,,,,,,,,,
16348,68.8133,121.8595,-0.447652124,,,,,,,,,,
16349,68.15897,137.1696,0.865317665,,,,,,,,,,
16350,68.13434,137.7671,0.916558313,,,,,,,,,,
16351,66.03575,129.8433,0.237025847,,,,,,,,,,
16352,71.1392,136.5394,0.811272717,,,,,,,,,,
16353,65.7611,139.533,1.067999084,,,,,,,,,,
16354,66.4562,116.1557,-0.936800927,,,,,,,,,,
16355,71.43418,139.566,1.070829112,,,,,,,,,,
16356,66.21723,117.6091,-0.812159658,,,,,,,,,,
16357,65.29847,110.1183,-1.454558734,,,,,,,,,,
16358,69.93212,124.5161,-0.21982634,,,,,,,,,,
16359,68.65961,126.7685,-0.026664103,,,,,,,,,,
16360,68.31157,127.5313,0.038752409,,,,,,,,,,
16361,68.86473,131.0624,0.341573921,,,,,,,,,,
16362,66.81505,125.3619,-0.147291879,,,,,,,,,,
16363,71.22412,144.8558,1.524473934,,,,,,,,,,
16364,66.51076,136.4399,0.802739755,,,,,,,,,,
16365,65.78246,117.0782,-0.857688796,,,,,,,,,,
16366,66.03177,131.3673,0.367721659,,,,,,,,,,
16367,67.44959,105.4248,-1.857065817,,,,,,,,,,
16368,67.60525,118.4955,-0.736143406,,,,,,,,,,
16369,67.3143,138.3905,0.970020104,,,,,,,,,,
16370,70.86729,131.1195,0.346470726,,,,,,,,,,
16371,65.48255,141.0259,1.19602781,,,,,,,,,,
16372,68.22266,141.3689,1.225442944,,,,,,,,,,
16373,71.31566,122.9654,-0.352811902,,,,,,,,,,
16374,71.48733,141.9901,1.278716066,,,,,,,,,,
16375,64.96432,119.0701,-0.686866625,,,,,,,,,,
16376,69.49516,139.2006,1.03949299,,,,,,,,,,
16377,67.88913,118.218,-0.759941364,,,,,,,,,,
16378,68.90454,145.1237,1.547448611,,,,,,,,,,
16379,68.07183,127.9641,0.075868648,,,,,,,,,,
16380,64.39356,96.18308,-2.649621004,,,,,,,,,,
16381,66.65415,107.8738,-1.647043478,,,,,,,,,,
16382,68.40425,110.1585,-1.451111246,,,,,,,,,,
16383,64.65508,144.2053,1.46868809,,,,,,,,,,
16384,66.44203,126.6712,-0.035008397,,,,,,,,,,
16385,71.50072,133.5473,0.554674987,,,,,,,,,,
16386,73.88318,134.2179,0.612184574,,,,,,,,,,
16387,66.35681,129.7247,0.2268549,,,,,,,,,,
16388,64.5294,129.0555,0.169465374,,,,,,,,,,
16389,65.86448,106.1127,-1.798072609,,,,,,,,,,
16390,66.79915,111.6206,-1.325723879,,,,,,,,,,
16391,72.1822,134.0295,0.596027691,,,,,,,,,,
16392,69.3837,132.8476,0.494669829,,,,,,,,,,
16393,68.19583,146.2667,1.64547047,,,,,,,,,,
16394,70.5114,128.1338,0.09042185,,,,,,,,,,
16395,65.80641,130.8923,0.326986416,,,,,,,,,,
16396,70.16053,123.3076,-0.323465375,,,,,,,,,,
16397,67.43844,122.1914,-0.419188909,,,,,,,,,,
16398,70.71361,135.7651,0.744869982,,,,,,,,,,
16399,68.07891,153.5097,2.266618613,,,,,,,,,,
16400,68.35342,131.2236,0.355398176,,,,,,,,,,
16401,67.20032,130.9151,0.328941707,,,,,,,,,,
16402,68.69189,125.636,-0.1237855,,,,,,,,,,
16403,70.46936,133.4589,0.547093943,,,,,,,,,,
16404,66.90871,133.8009,0.576423319,,,,,,,,,,
16405,69.88209,136.8009,0.83369854,,,,,,,,,,
16406,68.06727,130.8548,0.323770476,,,,,,,,,,
16407,69.20068,133.185,0.523604716,,,,,,,,,,
16408,67.47538,131.3843,0.369179552,,,,,,,,,,
16409,68.32743,117.697,-0.804621494,,,,,,,,,,
16410,69.00192,138.9638,1.019185399,,,,,,,,,,
16411,65.35322,105.7026,-1.833242132,,,,,,,,,,
16412,65.4318,116.5828,-0.900173511,,,,,,,,,,
16413,66.26909,122.9144,-0.35718558,,,,,,,,,,
16414,68.69404,125.9645,-0.095613863,,,,,,,,,,
16415,66.1094,134.3551,0.623950628,,,,,,,,,,
16416,64.41092,134.127,0.604389135,,,,,,,,,,
16417,69.49636,133.8557,0.581122879,,,,,,,,,,
16418,64.59448,104.7582,-1.914232372,,,,,,,,,,
16419,67.74181,124.6148,-0.211361985,,,,,,,,,,
16420,67.86035,114.8292,-1.050559454,,,,,,,,,,
16421,66.5956,131.0129,0.33732888,,,,,,,,,,
16422,67.29007,108.9249,-1.556902817,,,,,,,,,,
16423,68.4697,126.7364,-0.029416948,,,,,,,,,,
16424,68.39686,139.9312,1.102148082,,,,,,,,,,
16425,65.81488,118.5393,-0.732387187,,,,,,,,,,
16426,68.31099,125.4367,-0.14087715,,,,,,,,,,
16427,65.55142,129.8399,0.236734268,,,,,,,,,,
16428,68.78688,151.5744,2.100650368,,,,,,,,,,
16429,68.9762,136.3059,0.791248129,,,,,,,,,,
16430,69.73827,126.5047,-0.049287171,,,,,,,,,,
16431,68.61113,149.0624,1.885225249,,,,,,,,,,
16432,70.29214,136.9524,0.846690939,,,,,,,,,,
16433,69.02156,126.4165,-0.056851063,,,,,,,,,,
16434,65.24243,111.3249,-1.35108264,,,,,,,,,,
16435,67.79481,109.7919,-1.482550278,,,,,,,,,,
16436,65.14929,125.4005,-0.143981604,,,,,,,,,,
16437,67.85083,104.3679,-1.947703878,,,,,,,,,,
16438,67.95407,126.1482,-0.079860043,,,,,,,,,,
16439,68.07138,104.5138,-1.935191726,,,,,,,,,,
16440,67.96206,125.8946,-0.101608375,,,,,,,,,,
16441,68.0562,123.0662,-0.344167454,,,,,,,,,,
16442,69.54373,140.905,1.185659619,,,,,,,,,,
16443,67.44763,136.8386,0.836931632,,,,,,,,,,
16444,69.93226,143.142,1.377501175,,,,,,,,,,
16445,68.4428,123.9019,-0.272499153,,,,,,,,,,
16446,67.14705,121.2435,-0.500479303,,,,,,,,,,
16447,68.09321,127.1611,0.007004647,,,,,,,,,,
16448,70.98751,160.6929,2.882638403,,,,,,,,,,
16449,69.63262,136.2754,0.788632497,,,,,,,,,,
16450,66.83325,135.069,0.685173555,,,,,,,,,,
16451,67.48442,128.1263,0.089778662,,,,,,,,,,
16452,70.30599,146.687,1.681514729,,,,,,,,,,
16453,70.9558,146.0678,1.628413123,,,,,,,,,,
16454,65.56472,128.1536,0.092119866,,,,,,,,,,
16455,67.08322,121.2183,-0.502640415,,,,,,,,,,
16456,70.07861,108.5745,-1.586952563,,,,,,,,,,
16457,71.39547,149.9232,1.959046086,,,,,,,,,,
16458,69.43051,141.5282,1.239104258,,,,,,,,,,
16459,66.80894,122.0407,-0.432112701,,,,,,,,,,
16460,69.62216,138.2071,0.954292012,,,,,,,,,,
16461,65.8652,118.6262,-0.724934782,,,,,,,,,,
16462,66.59005,141.7685,1.259712003,,,,,,,,,,
16463,71.13173,130.8381,0.32233831,,,,,,,,,,
16464,66.01563,129.1451,0.177149327,,,,,,,,,,
16465,66.28735,116.4058,-0.915352749,,,,,,,,,,
16466,68.99924,117.7849,-0.79708333,,,,,,,,,,
16467,67.84324,144.1374,1.462865094,,,,,,,,,,
16468,67.4654,105.317,-1.866310574,,,,,,,,,,
16469,67.49195,123.4161,-0.314160588,,,,,,,,,,
16470,65.34945,115.779,-0.969106118,,,,,,,,,,
16471,67.83551,126.1946,-0.075880853,,,,,,,,,,
16472,69.79369,126.8353,-0.020935442,,,,,,,,,,
16473,68.87143,125.5759,-0.12893958,,,,,,,,,,
16474,67.82667,124.1151,-0.254215461,,,,,,,,,,
16475,68.81413,121.4105,-0.486157649,,,,,,,,,,
16476,70.47876,130.5729,0.299595181,,,,,,,,,,
16477,73.16304,161.2538,2.930740293,,,,,,,,,,
16478,71.95209,146.3936,1.656353212,,,,,,,,,,
16479,67.44715,119.2209,-0.673934257,,,,,,,,,,
16480,68.85059,114.7156,-1.060301609,,,,,,,,,,
16481,69.72712,130.6584,0.306927524,,,,,,,,,,
16482,67.43691,136.2537,0.78677154,,,,,,,,,,
16483,71.11399,122.0355,-0.432558644,,,,,,,,,,
16484,67.71312,138.2236,0.955707026,,,,,,,,,,
16485,66.77008,112.6772,-1.235111546,,,,,,,,,,
16486,70.90585,132.9018,0.499317935,,,,,,,,,,
16487,67.47875,104.2591,-1.957034393,,,,,,,,,,
16488,68.08728,111.6015,-1.327361864,,,,,,,,,,
16489,68.54271,125.7349,-0.115303993,,,,,,,,,,
16490,67.38204,139.3863,1.055418326,,,,,,,,,,
16491,67.62489,123.9918,-0.264789473,,,,,,,,,,
16492,65.71741,96.56954,-2.61647881,,,,,,,,,,
16493,66.75033,119.5639,-0.644519123,,,,,,,,,,
16494,70.03827,138.7756,1.003045667,,,,,,,,,,
16495,66.8036,110.2972,-1.439216555,,,,,,,,,,
16496,71.80215,139.9054,1.099935515,,,,,,,,,,
16497,69.75691,137.0891,0.858414113,,,,,,,,,,
16498,68.62702,100.7525,-2.257754823,,,,,,,,,,
16499,68.03554,113.0308,-1.204787373,,,,,,,,,,
16500,70.44384,141.5947,1.244807192,,,,,,,,,,
16501,69.53504,130.0973,0.258808482,,,,,,,,,,
16502,65.56302,115.0701,-1.029900253,,,,,,,,,,
16503,67.68639,123.3297,-0.321570114,,,,,,,,,,
16504,68.31423,120.6889,-0.548040915,,,,,,,,,,
16505,71.41559,149.3469,1.909623516,,,,,,,,,,
16506,70.86132,135.3213,0.706810401,,,,,,,,,,
16507,70.19919,135.138,0.691090885,,,,,,,,,,
16508,67.31745,132.8306,0.493211936,,,,,,,,,,
16509,66.67461,111.7658,-1.313271758,,,,,,,,,,
16510,68.52431,98.28103,-2.469704153,,,,,,,,,,
16511,68.08513,128.1996,0.096064753,,,,,,,,,,
16512,65.22726,135.7065,0.739844539,,,,,,,,,,
16513,67.02577,114.7573,-1.056725483,,,,,,,,,,
16514,63.12846,115.988,-0.951182611,,,,,,,,,,
16515,68.91849,135.5944,0.730231022,,,,,,,,,,
16516,65.4037,126.7384,-0.029245432,,,,,,,,,,
16517,66.72667,137.0383,0.854057586,,,,,,,,,,
16518,68.0043,117.1869,-0.848366857,,,,,,,,,,
16519,68.24197,128.0584,0.083955666,,,,,,,,,,
16520,68.80229,123.4378,-0.31229963,,,,,,,,,,
16521,68.76843,132.3484,0.451859232,,,,,,,,,,
16522,66.26798,118.6096,-0.726358371,,,,,,,,,,
16523,64.62832,138.6254,0.990164754,,,,,,,,,,
16524,68.20142,131.4314,0.373218773,,,,,,,,,,
16525,70.85424,134.0073,0.594123854,,,,,,,,,,
16526,66.81173,114.561,-1.073559858,,,,,,,,,,
16527,69.9304,139.4913,1.064422959,,,,,,,,,,
16528,69.89558,137.409,0.885848227,,,,,,,,,,
16529,65.211,109.6018,-1.498852951,,,,,,,,,,
